event_id,timestamp_utc,country,region,city,site_code,latitude,longitude,agent_id,agent_rank,agent_clearance,team_id,operation_id,operation_codename,operation_type,target_sector,target_importance_score,target_risk_level,intel_source_primary,intel_source_secondary,intel_confidence_score,threat_score_overall,threat_financial,threat_cyber,threat_physical,money_moved_usd,records_exfiltrated,compromised_accounts,channel_email,channel_phone,channel_darknet,channel_field_meet,status,triage_priority,requires_manual_review,escalated_to_level,false_positive_flag,model_version,notes_short,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60
EVT-0007901,2024-10-03 04:24:51,BR,LATAM,Sao Paulo,BR-592,-22.40857,-45.88641,AG-8763,SENIOR,SECRET,T-032,OP-2025-007901,PHOENIX-642,INSIDER_TRADING,Defense,8,MEDIUM,HUMINT,FININT,54,46,42,48,48,224722,2150,62,Y,N,Y,N,DISMISSED,P3,N,1,Y,aurora-1.0,manual verification pending,54.83,52.94,30.37,36.59,56.15,58.79,28.21,34.86,41.91,23.85,25.93,36.73,26.83,18.55,27.08,19.86,19.21,19.41,25.53,23.09,24.67,30.83,23.4,28.45,17.15,30.08,17.49,13.19,17.27,24.79,100,100,100,100,100,84.37,100,100,100,100,3.79,0,34.69,40.31,17.5,99.39,19.27,43.59,35.96,34.61,0,16.69,30.9,16.28,20.37,47.79,0,0,33.67,44.25
EVT-0007902,2024-03-28 13:28:14,DE,EU-CENTRAL,Berlin,DE-623,52.31442,13.81743,AG-9998,JUNIOR,SECRET,T-003,OP-2025-007902,PHOENIX-693,RANSOMWARE,Defense,2,LOW,HUMINT,OSINT,39,35,56,29,22,187253,2076,79,N,Y,N,N,NEW,P3,N,1,N,aurora-1.0,anomaly detected,57.48,32.52,47.3,35.22,38.71,36.7,42.76,25.74,39.15,40.48,13.65,22.98,28.0,14.18,19.78,18.88,26.92,15.85,17.62,17.29,16.23,26.22,12.5,18.53,17.65,26.15,17.7,20.87,21.86,27.67,52.27,48.47,55.7,37.21,56.04,75.72,53.94,55.76,39.2,51.68,47.17,8.43,0,0,26.56,22.76,56.81,19.75,23.43,22.97,0,25.08,18.81,19.85,36.74,0,13.32,31.38,0.52,19.55
EVT-0007903,2024-03-14 06:13:05,CZ,EU-CENTRAL,Prague,CZ-658,51.15698,14.86943,AG-6209,SENIOR,SECRET,T-032,OP-2025-007903,AURORA-019,RANSOMWARE,Telecom,8,LOW,CYBINT,OSINT,59,33,29,34,35,165805,2220,74,N,Y,N,N,IN_REVIEW,P3,N,1,N,aurora-1.2,anomaly detected,34.03,28.3,50.57,32.84,22.8,60.23,57.72,32.08,47.28,43.56,20.06,20.56,17.71,10.84,7.61,11.39,22.92,20.47,12.08,23.68,5.11,25.0,26.31,17.89,23.69,18.82,27.03,21.26,20.67,28.87,100,100,100,100,80.92,100,100,100,100,91.57,57.79,31.11,52.16,22.26,0,0,28.23,35.25,35.65,3.94,0,7.13,44.24,29.7,7.32,21.29,31.48,16.85,28.36,0
EVT-0007904,2024-06-05 00:08:24,RU,EU-EAST,Moscow,RU-729,56.01148,36.03657,AG-3890,HQ,CONFIDENTIAL,T-030,OP-2025-007904,DEEPBLUE-036,RANSOMWARE,Energy,1,HIGH,FININT,HUMINT,73,71,66,70,78,325446,3333,137,N,Y,N,N,IN_REVIEW,P2,Y,0,N,aurora-1.2,manual verification pending,67.23,80.21,77.94,74.95,71.13,77.56,60.77,67.64,69.86,70.44,27.81,36.32,27.57,32.76,30.93,26.04,27.22,41.86,35.45,32.38,33.64,31.51,32.32,35.26,33.91,33.03,38.26,34.1,27.2,36.6,94.59,100,89.16,97.46,78.32,64.69,88.79,76.16,91.15,83.32,43.33,42.21,31.52,10.83,21.91,70.31,41.4,84.78,0,14.06,45.97,10.04,49.71,53.03,25.98,16.21,5.01,63.34,29.84,30.13
EVT-0007905,2024-04-16 00:21:22,DE,EU-CENTRAL,Berlin,DE-410,51.50314,13.51623,AG-3285,HQ,TOP_SECRET,T-002,OP-2025-007905,MIRAGE-933,RANSOMWARE,Energy,10,CRITICAL,SIGINT,FININT,71,78,75,79,80,411011,3325,134,N,Y,N,Y,IN_REVIEW,P1,Y,3,N,aurora-1.1,manual verification pending,73.5,90.73,83.44,75.75,70.41,71.05,89.56,80.82,80.69,87.13,43.36,39.98,39.44,46.54,43.6,46.86,43.3,40.82,44.53,44.25,39.42,33.98,30.28,45.31,37.98,42.03,35.78,38.83,35.76,39.83,100,100,100,100,100,100,100,100,100,100,26.62,5.82,35.12,25.87,0,39.74,44.94,24.63,28.71,40.48,17.06,14.21,27.86,32.62,25.15,21.91,47.24,0,37.43,16.0
EVT-0007906,2024-11-24 19:58:20,GB,EU-WEST,London,GB-159,51.78517,-1.50435,AG-3928,FIELD,CONFIDENTIAL,T-016,OP-2025-007906,AURORA-654,MONEY_LAUNDERING,Healthcare,5,MEDIUM,SIGINT,CYBINT,34,61,65,70,46,297525,3027,141,N,N,N,N,CLOSED,P2,Y,3,N,aurora-2.0,cross-border activity detected,54.97,54.36,64.57,68.26,63.84,58.86,70.93,62.69,46.78,75.61,32.17,31.04,27.24,31.1,30.48,30.75,36.68,26.85,28.83,27.92,25.26,27.73,36.94,19.5,28.01,23.35,27.31,22.61,38.75,36.22,84.4,79.83,84.21,78.57,77.27,85.4,75.16,81.18,75.89,97.53,33.57,58.8,32.97,70.49,39.83,54.93,29.02,40.88,22.29,27.04,17.82,26.17,70.24,37.98,15.62,66.24,45.04,23.77,3.94,7.56
EVT-0007907,2024-08-28 14:53:21,CZ,EU-CENTRAL,Prague,CZ-149,50.69948,13.87016,AG-3152,FIELD,TOP_SECRET,T-031,OP-2025-007907,PHOENIX-837,ESPIONAGE,Healthcare,6,MEDIUM,CYBINT,OSINT,74,62,52,73,58,316779,3307,139,Y,Y,Y,N,IN_REVIEW,P2,Y,3,N,aurora-1.2,manual verification pending,48.21,70.98,52.08,62.98,47.17,70.38,53.42,47.44,50.35,75.81,34.93,32.9,20.69,26.36,28.08,30.91,34.69,34.37,33.25,24.88,28.61,20.51,30.7,44.26,30.21,34.67,43.05,25.09,40.72,37.27,81.45,86.43,90.88,100,99.18,87.22,77.99,76.39,94.83,78.94,0,9.92,0,14.49,26.23,19.8,8.47,24.73,54.36,19.13,14.6,47.6,9.85,41.08,3.81,40.1,15.1,55.48,0.36,6.73
EVT-0007908,2024-04-29 10:05:56,PL,EU-EAST,Warsaw,PL-711,52.07036,22.66259,AG-4431,ANALYST,SECRET,T-031,OP-2025-007908,SPECTRUM-072,MONEY_LAUNDERING,Logistics,1,HIGH,CYBINT,HUMINT,62,73,85,57,82,380322,2694,134,Y,Y,N,Y,IN_REVIEW,P2,Y,0,N,aurora-1.0,anomaly detected,72.12,78.96,62.01,74.85,54.96,79.6,77.51,81.1,66.95,77.45,33.69,38.0,41.3,46.61,42.35,35.7,39.89,41.22,40.52,36.91,25.63,18.77,33.05,28.26,27.22,30.58,28.17,33.28,20.43,27.25,69.46,77.15,95.21,87.1,87.24,76.88,71.79,94.75,72.83,81.52,9.71,31.14,4.27,62.66,52.47,52.17,5.33,29.97,49.76,40.5,41.06,38.98,30.78,18.85,71.56,39.55,18.74,2.55,44.03,82.81
EVT-0007909,2024-12-31 13:10:41,US,US-EAST,New York,US-779,40.10836,-73.69158,AG-4718,HQ,CONFIDENTIAL,T-037,OP-2025-007909,DEEPBLUE-524,INSIDER_TRADING,Logistics,10,CRITICAL,SIGINT,FININT,70,56,64,64,36,246490,2889,109,N,N,N,N,NEW,P1,Y,3,N,aurora-1.1,incomplete metadata,63.71,71.45,55.16,40.94,56.86,53.3,65.17,57.97,47.85,50.95,30.76,34.98,25.99,25.93,24.44,22.59,25.66,34.03,26.34,21.73,26.12,30.76,23.06,20.22,23.71,35.24,27.91,26.39,26.2,29.48,100,100,100,100,100,100,100,100,100,100,26.56,21.87,22.48,41.11,30.12,28.72,37.37,18.02,27.88,30.63,9.09,32.92,0,26.39,26.26,45.82,0,10.47,2.39,25.38
EVT-0007910,2024-06-01 17:00:57,GB,EU-WEST,London,GB-801,51.05567,-1.44041,AG-7165,HQ,SECRET,T-035,OP-2025-007910,MIRAGE-228,CYBER_INTRUSION,Government,8,LOW,FININT,HUMINT,19,29,20,32,34,137610,1049,6,N,N,Y,N,IN_REVIEW,P3,N,0,N,aurora-2.0,manual verification pending,44.8,33.56,22.27,38.22,21.85,19.08,28.54,24.62,30.88,47.6,5.0,11.91,9.43,18.48,22.5,5.73,12.3,19.73,18.95,4.09,5.75,9.55,11.8,10.32,11.22,1.62,12.01,15.79,6.81,8.72,100,100,100,88.55,100,100,92.01,100,100,100,50.15,0,0,33.29,0,0,0,0,0,0,23.13,31.78,15.73,26.09,0,16.58,57.9,29.26,24.13,1.88
EVT-0007911,2024-07-29 21:28:23,DE,EU-CENTRAL,Berlin,DE-432,53.54153,12.44855,AG-4770,JUNIOR,SECRET,T-030,OP-2025-007911,MIRAGE-870,CYBER_INTRUSION,Energy,8,HIGH,HUMINT,SIGINT,100,79,78,88,69,399932,4403,154,N,N,N,Y,NEW,P2,N,2,N,aurora-2.0,manual verification pending,60.96,72.53,78.92,75.32,84.91,60.81,82.52,79.05,70.93,63.32,49.98,38.6,36.84,35.47,40.41,45.35,40.42,44.63,40.64,44.56,39.03,40.1,30.52,44.33,49.24,47.33,40.5,40.4,43.83,43.08,100,100,100,100,100,100,100,100,100,100,39.31,70.5,60.69,20.93,28.27,36.94,47.37,32.44,32.15,18.99,43.01,56.06,44.32,64.11,49.12,35.07,12.44,12.23,87.46,24.39
EVT-0007912,2024-03-28 16:09:37,BR,LATAM,Sao Paulo,BR-460,-23.96592,-46.6962,AG-9122,HQ,CONFIDENTIAL,T-023,OP-2025-007912,NIGHTFALL-107,CYBER_INTRUSION,Healthcare,6,HIGH,OSINT,FININT,100,69,75,71,59,364375,4186,131,N,N,Y,N,CLOSED,P2,N,1,N,aurora-1.2,cross-border activity detected,67.24,73.49,61.51,84.89,80.52,76.49,68.1,77.7,79.22,64.72,35.28,37.94,42.22,32.14,37.06,27.52,36.32,28.31,40.26,34.32,41.01,47.86,41.19,42.92,39.89,49.25,37.07,47.27,47.93,44.8,100,100,100,100,100,100,100,100,100,100,48.69,12.53,23.82,28.84,27.21,2.18,35.94,69.25,52.56,55.63,0,91.55,33.87,51.99,0,39.91,39.27,36.56,0,29.07
EVT-0007913,2024-12-18 16:52:37,BR,LATAM,Sao Paulo,BR-232,-23.93744,-45.15159,AG-7741,FIELD,CONFIDENTIAL,T-009,OP-2025-007913,PHOENIX-668,MONEY_LAUNDERING,Defense,3,MEDIUM,HUMINT,SIGINT,69,52,49,61,44,220830,2258,112,Y,N,Y,N,DISMISSED,P3,N,1,N,aurora-1.2,anomaly detected,42.35,38.0,56.88,53.57,51.3,46.27,41.12,58.88,68.65,45.17,20.09,17.13,20.68,18.9,29.92,28.43,26.32,20.52,24.2,21.22,25.37,17.47,35.45,20.83,19.64,27.59,23.32,18.53,31.96,24.66,41.69,47.99,65.12,48.12,62.34,44.52,59.05,76.79,71.97,50.56,24.83,14.97,50.15,0,39.52,25.8,27.19,44.89,34.61,8.83,36.07,57.77,63.21,30.6,40.58,32.43,27.05,10.2,63.45,52.82
EVT-0007914,2024-05-11 07:11:35,BR,LATAM,Sao Paulo,BR-215,-23.00355,-47.31712,AG-3739,FIELD,TOP_SECRET,T-040,OP-2025-007914,MIRAGE-821,CYBER_INTRUSION,Government,2,LOW,CYBINT,SIGINT,27,32,25,50,16,153842,790,58,N,N,Y,N,NEW,P3,N,0,N,aurora-1.1,incomplete metadata,33.46,26.7,47.67,23.13,27.44,23.83,36.85,36.43,31.95,34.11,14.79,16.96,20.92,10.1,16.85,17.76,20.27,17.18,21.7,8.65,6.76,10.57,1.23,17.64,5.39,8.02,15.35,3.94,9.01,10.53,63.32,53.67,72.59,67.01,43.44,44.72,54.6,61.41,51.47,62.28,47.14,0,14.99,41.52,0,0.91,45.81,1.75,6.3,18.16,24.7,0,10.25,21.69,28.18,8.5,0,67.04,29.56,20.84
EVT-0007915,2024-07-06 21:13:06,US,US-EAST,New York,US-492,41.68385,-73.59213,AG-4958,JUNIOR,SECRET,T-038,OP-2025-007915,SPECTRUM-319,CYBER_INTRUSION,Education,2,MEDIUM,HUMINT,OSINT,88,56,59,65,42,286805,2546,120,Y,Y,N,N,IN_REVIEW,P3,N,1,N,aurora-1.1,pattern matches known cluster,69.16,65.46,35.01,66.3,74.88,58.17,70.33,57.22,48.31,58.11,26.61,25.01,23.32,38.78,37.43,32.93,30.59,30.58,38.22,27.2,22.84,27.3,30.85,29.27,26.46,33.28,31.72,33.02,22.17,23.32,54.47,51.15,62.13,63.25,42.14,66.35,59.12,64.45,58.47,78.95,42.86,82.65,12.18,64.68,23.79,37.49,40.79,14.76,24.9,7.83,5.3,29.11,30.04,25.89,36.58,35.19,59.84,19.8,61.61,19.52
EVT-0007916,2024-03-05 05:33:10,GB,EU-WEST,London,GB-923,50.3975,0.95097,AG-3840,JUNIOR,SECRET,T-034,OP-2025-007916,SPECTRUM-860,RANSOMWARE,Education,5,MEDIUM,FININT,OSINT,72,46,48,46,43,245421,2521,96,Y,N,N,N,IN_REVIEW,P3,N,0,N,aurora-1.1,possible duplicate event,46.53,52.15,60.47,34.3,40.22,55.78,50.52,47.48,63.71,53.2,29.32,29.23,23.34,23.92,20.27,25.8,22.53,15.36,25.33,26.87,30.16,13.26,26.37,25.07,22.37,25.04,25.93,14.13,31.76,26.67,76.48,93.13,77.18,56.48,75.97,77.9,82.99,91.51,81.34,86.26,10.73,40.21,11.42,39.18,0,0,18.23,24.44,20.74,21.31,11.13,25.52,57.09,44.42,50.8,38.01,33.13,37.06,46.63,42.38
EVT-0007917,2024-03-04 23:35:56,FR,EU-WEST,Paris,FR-982,49.10872,2.35976,AG-8406,SENIOR,SECRET,T-029,OP-2025-007917,MIRAGE-687,INSIDER_TRADING,Government,1,MEDIUM,OSINT,SIGINT,68,52,54,55,47,259906,3099,75,Y,N,N,N,CLOSED,P3,N,1,N,aurora-1.0,manual verification pending,52.42,47.62,52.12,47.88,67.54,63.96,54.21,52.96,37.56,35.32,37.2,20.96,24.75,17.89,20.95,22.27,23.02,35.68,39.98,27.32,18.89,30.25,26.63,34.63,27.91,31.76,30.0,24.03,25.87,30.48,50.98,36.89,46.14,63.35,50.51,58.87,37.82,50.98,52.6,44.73,11.09,38.59,0,6.9,46.09,14.71,19.43,31.0,21.82,20.08,36.93,31.19,9.5,24.34,37.27,51.02,43.43,4.19,43.02,17.8
EVT-0007918,2024-07-04 11:54:21,GB,EU-WEST,London,GB-999,50.51442,0.21817,AG-3986,FIELD,CONFIDENTIAL,T-029,OP-2025-007918,AURORA-567,RANSOMWARE,Defense,6,LOW,CYBINT,OSINT,73,32,44,26,27,135608,491,43,N,N,N,N,DISMISSED,P3,N,0,Y,aurora-1.1,pattern matches known cluster,32.22,23.69,39.72,47.8,26.8,17.76,40.27,35.32,60.45,17.07,17.01,15.19,12.89,15.19,13.09,11.74,9.92,13.21,17.28,7.62,6.24,3.05,0,0.82,0.78,0,0.76,6.59,8.74,0,89.26,75.83,100,94.81,97.49,67.64,69.83,89.95,91.14,72.8,23.66,0,6.03,0,11.65,16.68,0,6.84,0,15.44,9.45,32.94,49.52,16.39,9.6,11.27,0,31.04,16.37,44.17
EVT-0007919,2024-10-18 23:18:28,DE,EU-CENTRAL,Berlin,DE-630,53.51203,13.94795,AG-5244,HQ,CONFIDENTIAL,T-029,OP-2025-007919,SPECTRUM-780,CYBER_INTRUSION,Telecom,1,MEDIUM,CYBINT,OSINT,51,54,64,51,48,227618,3584,136,Y,N,Y,N,IN_REVIEW,P3,N,0,N,aurora-1.0,source reliability downgraded,54.44,36.36,56.39,49.28,69.33,63.72,54.31,61.37,69.46,46.17,12.43,31.36,25.68,24.27,20.54,31.54,20.43,18.76,23.34,19.19,30.43,32.96,40.36,38.74,32.15,43.98,30.35,38.01,31.95,33.56,58.44,62.37,50.07,39.93,43.11,51.63,53.78,54.44,52.72,43.69,13.4,0,76.18,15.46,34.3,9.44,32.44,25.96,10.79,68.11,25.9,73.43,82.38,37.96,10.84,37.37,0,28.45,0.41,19.4
EVT-0007920,2024-09-13 14:27:58,CZ,EU-CENTRAL,Prague,CZ-356,51.20763,15.93565,AG-3533,JUNIOR,TOP_SECRET,T-031,OP-2025-007920,MIRAGE-151,MONEY_LAUNDERING,Energy,5,MEDIUM,FININT,CYBINT,30,47,54,58,24,226432,2687,78,Y,N,N,Y,IN_REVIEW,P3,N,0,N,aurora-1.2,manual verification pending,49.82,45.47,37.39,57.54,66.41,37.27,45.79,43.1,38.57,40.27,24.16,19.32,19.1,17.26,21.57,16.38,20.19,21.51,27.57,28.09,25.46,29.61,28.0,26.04,30.67,29.34,19.86,30.85,31.69,24.71,77.21,78.17,82.68,81.54,79.55,81.07,75.48,80.28,73.59,77.68,5.16,46.73,21.55,59.36,17.44,5.74,55.91,16.6,44.74,29.9,0,10.81,54.95,33.36,9.79,27.67,31.12,36.41,11.97,11.7
EVT-0007921,2024-04-07 06:24:36,DE,EU-CENTRAL,Berlin,DE-371,52.49878,14.96816,AG-7230,JUNIOR,TOP_SECRET,T-002,OP-2025-007921,SPECTRUM-463,CYBER_INTRUSION,Finance,8,MEDIUM,CYBINT,FININT,43,45,40,50,45,198418,1579,119,Y,N,N,N,DISMISSED,P3,N,1,Y,aurora-1.1,incomplete metadata,34.94,49.75,30.04,33.39,48.02,21.32,48.2,46.62,39.76,55.01,22.8,20.42,19.44,23.07,15.96,22.0,24.05,7.38,18.44,18.36,22.73,15.79,17.97,8.58,16.6,14.25,8.52,16.59,14.53,18.26,100,100,100,98.76,100,100,100,100,100,100.0,12.24,30.29,16.87,0,26.94,33.76,75.38,13.95,0,23.01,2.15,43.21,42.66,24.39,30.46,9.6,60.13,10.23,36.97,17.13
EVT-0007922,2024-10-26 08:46:42,RU,EU-EAST,Moscow,RU-582,55.98616,38.27539,AG-7402,JUNIOR,TOP_SECRET,T-013,OP-2025-007922,MIRAGE-528,MONEY_LAUNDERING,Finance,9,CRITICAL,OSINT,HUMINT,53,80,89,90,58,411420,4983,115,N,N,N,N,CONFIRMED,P1,Y,0,N,aurora-2.0,pattern matches known cluster,79.77,93.92,86.08,87.96,73.17,88.47,81.85,81.98,88.47,78.96,43.09,50.27,37.47,43.01,36.38,42.48,35.41,33.64,35.3,36.55,48.75,46.21,55.76,52.0,52.08,35.46,55.27,54.7,47.69,56.33,100,100,100,100,100,100,100,100,100,100,49.77,62.82,29.99,43.23,58.58,34.36,71.01,0,65.2,53.97,48.56,50.2,54.79,33.43,29.02,45.04,78.06,36.09,27.83,48.47
EVT-0007923,2024-01-09 13:03:28,US,US-EAST,New York,US-835,41.49594,-72.51297,AG-8560,HQ,TOP_SECRET,T-032,OP-2025-007923,SPECTRUM-501,INSIDER_TRADING,Government,3,MEDIUM,FININT,SIGINT,39,51,49,59,42,262731,2496,102,Y,N,Y,N,NEW,P3,N,0,N,aurora-1.1,possible duplicate event,41.37,46.48,57.82,43.34,60.9,59.64,56.5,71.7,53.87,44.92,31.26,25.09,33.36,32.23,22.36,22.86,32.9,37.57,20.64,26.14,27.42,23.97,22.16,36.15,21.38,24.06,21.41,20.0,28.13,12.71,76.97,73.91,70.23,81.19,69.78,46.63,69.14,83.57,78.9,70.05,18.21,0,23.66,32.19,19.42,0,17.61,41.12,27.72,57.42,31.45,4.78,40.0,5.58,53.74,32.7,52.78,68.1,62.71,43.32
EVT-0007924,2024-06-25 20:12:20,DE,EU-CENTRAL,Berlin,DE-577,51.50238,13.68715,AG-4481,FIELD,SECRET,T-034,OP-2025-007924,DEEPBLUE-967,MONEY_LAUNDERING,Finance,10,CRITICAL,SIGINT,FININT,47,61,58,61,66,321099,3015,111,N,N,Y,Y,NEW,P1,Y,3,N,aurora-1.1,anomaly detected,72.41,71.37,64.16,70.09,68.63,66.86,48.28,80.54,67.42,39.95,31.99,36.02,35.47,35.48,31.34,31.26,37.1,29.17,31.89,34.07,27.97,25.49,37.71,25.27,34.35,35.76,32.59,29.62,30.99,24.32,100,100,100,100,100,100,100,100,100,100,7.4,3.81,9.44,0,67.42,29.15,7.81,54.77,49.71,0,59.61,26.27,23.56,33.43,0,23.82,43.42,30.95,11.94,35.62
EVT-0007925,2024-05-09 03:29:56,FR,EU-WEST,Paris,FR-480,48.3799,3.17042,AG-3893,SENIOR,CONFIDENTIAL,T-018,OP-2025-007925,AURORA-573,CYBER_INTRUSION,Telecom,2,MEDIUM,SIGINT,CYBINT,53,62,81,65,40,336811,2938,153,N,N,N,N,NEW,P2,Y,1,N,aurora-1.0,anomaly detected,48.39,61.53,69.16,76.18,54.26,54.0,73.08,62.21,60.35,68.53,34.46,39.25,29.89,31.76,35.88,28.2,33.81,34.72,33.94,46.43,29.3,33.44,27.4,32.66,30.29,26.21,28.3,24.83,30.11,25.0,42.12,48.73,61.52,51.91,74.59,54.3,63.23,45.69,67.89,56.54,0,53.33,13.38,100,57.18,31.21,0,33.89,0,11.26,59.19,40.19,31.81,39.49,10.5,17.61,15.78,36.9,0,8.87
EVT-0007926,2024-08-16 07:33:08,CZ,EU-CENTRAL,Prague,CZ-651,49.6679,13.64749,AG-3696,SENIOR,SECRET,T-038,OP-2025-007926,SPECTRUM-140,ESPIONAGE,Government,1,MEDIUM,HUMINT,OSINT,60,63,81,61,48,307863,2755,154,N,Y,N,Y,CONFIRMED,P2,Y,0,N,aurora-2.0,incomplete metadata,47.62,56.42,63.32,87.74,78.22,80.94,63.06,58.96,88.94,82.17,30.77,30.16,33.6,26.76,31.98,37.37,39.77,39.12,28.03,31.17,31.22,25.36,32.96,32.1,28.85,24.93,22.68,20.86,29.42,26.1,56.89,47.41,57.01,20.99,46.4,54.0,47.72,53.13,41.54,35.08,7.53,10.73,43.28,24.84,47.32,15.79,15.15,17.16,31.95,40.55,37.63,26.26,50.42,4.21,48.74,0.71,0,56.11,20.96,41.52
EVT-0007927,2024-08-12 11:33:06,GB,EU-WEST,London,GB-144,50.44335,-0.12145,AG-1631,SENIOR,CONFIDENTIAL,T-009,OP-2025-007927,AURORA-111,ESPIONAGE,Healthcare,9,CRITICAL,OSINT,SIGINT,80,61,73,57,52,300675,3050,96,N,N,N,N,CONFIRMED,P1,N,3,N,aurora-1.0,source reliability downgraded,69.74,53.86,60.4,79.78,64.72,66.25,89.23,56.31,66.56,74.73,25.62,25.45,29.16,22.02,33.62,35.92,32.02,37.33,35.0,28.69,26.07,25.53,24.83,36.08,27.88,35.83,35.54,29.09,24.47,30.87,100,100,100,100,100,100,100,100,100,100,27.0,66.94,33.67,31.73,0,62.43,19.93,20.99,27.3,13.81,57.18,42.24,28.11,55.2,0,21.99,44.08,76.31,58.24,44.05
EVT-0007928,2024-10-03 18:40:40,BR,LATAM,Sao Paulo,BR-163,-23.87327,-48.23081,AG-3196,FIELD,CONFIDENTIAL,T-029,OP-2025-007928,SPECTRUM-481,INSIDER_TRADING,Healthcare,8,MEDIUM,OSINT,CYBINT,46,44,36,46,51,214996,1048,57,N,Y,N,N,NEW,P3,N,0,N,aurora-1.2,pattern matches known cluster,41.63,45.32,47.68,50.66,37.42,41.58,51.65,47.42,57.38,36.6,20.74,24.87,20.96,23.37,20.38,18.2,16.06,21.82,23.54,17.26,15.42,12.39,7.69,3.64,5.69,15.3,12.96,14.31,0,11.87,100,100,100,100,100,100,100,95.03,88.63,97.09,31.48,0,43.5,17.04,38.34,18.87,57.78,33.21,0,16.45,9.42,36.86,14.88,51.83,20.56,36.14,12.69,8.33,52.27,11.02
EVT-0007929,2024-03-16 22:11:11,CN,ASIA-PAC,Beijing,CN-197,41.07866,116.55945,AG-9076,JUNIOR,CONFIDENTIAL,T-012,OP-2025-007929,PHOENIX-778,MONEY_LAUNDERING,Defense,10,CRITICAL,CYBINT,FININT,75,92,100,94,80,446394,4466,169,N,N,Y,N,CONFIRMED,P1,Y,2,N,aurora-1.2,anomaly detected,86.2,100,86.14,100,95.55,100,91.98,84.09,74.38,88.37,50.98,53.94,46.22,44.68,49.85,51.18,39.52,42.83,46.99,37.32,46.53,52.23,42.15,46.65,39.38,44.62,50.8,43.41,45.54,43.34,100,100,100,100,100,100,100,100,100,100,30.85,57.67,79.95,77.52,86.95,21.48,74.8,65.22,21.75,79.28,50.78,22.72,28.95,53.62,49.79,38.09,46.06,48.49,25.69,62.7
EVT-0007930,2024-07-14 08:39:40,DE,EU-CENTRAL,Berlin,DE-684,53.37128,13.20039,AG-5344,JUNIOR,CONFIDENTIAL,T-020,OP-2025-007930,NIGHTFALL-461,MONEY_LAUNDERING,Defense,7,HIGH,SIGINT,HUMINT,78,66,60,73,63,360283,4080,147,Y,N,N,N,CONFIRMED,P2,Y,0,N,aurora-1.1,anomaly detected,41.02,83.01,52.14,74.22,93.86,70.87,54.47,61.16,79.72,73.02,33.04,46.17,33.58,34.64,35.36,36.42,40.29,31.7,33.77,35.78,34.42,36.73,37.91,49.29,31.97,42.31,39.62,45.19,49.86,44.64,100,100,100,100,100,100,100,100,100,100,12.66,77.35,33.9,64.44,27.11,43.73,39.86,50.64,60.78,30.69,47.52,31.03,34.76,21.45,6.66,31.66,26.73,6.75,41.0,46.67
EVT-0007931,2024-02-09 19:16:31,SK,EU-CENTRAL,Bratislava,SK-162,47.75249,17.77569,AG-7056,FIELD,CONFIDENTIAL,T-039,OP-2025-007931,SPECTRUM-517,MONEY_LAUNDERING,Energy,5,MEDIUM,SIGINT,OSINT,61,64,76,57,61,323427,3471,145,Y,N,N,N,CONFIRMED,P2,Y,0,N,aurora-1.2,source reliability downgraded,68.57,66.26,64.76,69.48,59.21,55.91,58.15,69.01,76.86,66.19,24.85,33.08,32.05,31.55,35.92,43.51,27.0,33.7,35.02,39.31,31.17,46.91,35.71,44.65,48.84,25.33,41.29,32.97,29.32,38.71,73.44,76.83,66.02,93.39,73.07,92.39,78.26,76.54,78.62,87.46,0,17.78,28.75,28.5,29.63,55.05,0,3.07,47.92,13.31,26.29,39.57,42.09,33.15,36.82,0,26.69,52.39,35.25,25.71
EVT-0007932,2024-11-20 20:08:32,RU,EU-EAST,Moscow,RU-507,56.70281,38.4371,AG-4272,JUNIOR,TOP_SECRET,T-022,OP-2025-007932,MIRAGE-841,MONEY_LAUNDERING,Finance,3,LOW,FININT,OSINT,55,23,7,40,18,117608,532,39,Y,N,N,N,DISMISSED,P3,N,0,Y,aurora-1.2,incomplete metadata,31.29,18.33,27.07,19.07,44.21,34.01,14.26,29.19,23.81,20.0,6.84,22.65,11.46,15.91,10.88,18.24,16.49,0,13.98,9.63,6.71,0,8.05,6.19,0,6.48,7.44,0,1.58,0,56.67,70.11,67.34,57.25,57.61,69.37,71.65,52.84,63.46,66.04,0,0,0.88,10.11,0,0.31,39.84,28.97,24.26,32.04,18.45,51.86,0,0,5.1,0.38,23.29,10.23,26.6,0
